path,x0,y0,x1,y1
./imgs/img_06074.jpg,111,142,158,189
./imgs/img_06075.jpg,55,74,87,106
./imgs/img_06076.jpg,100,63,142,105
./imgs/img_06077.jpg,49,260,80,291
./imgs/img_06078.jpg,128,129,169,170
./imgs/img_06079.jpg,61,199,97,235
./imgs/img_06080.jpg,110,99,153,142
./imgs/img_06081.jpg,159,169,207,217
./imgs/img_06082.jpg,79,139,117,177
./imgs/img_06083.jpg,127,116,167,156
./imgs/img_06084.jpg,116,63,151,98
./imgs/img_06085.jpg,154,200,200,246
./imgs/img_06086.jpg,53,72,96,115
./imgs/img_06087.jpg,117,53,147,83
./imgs/img_06088.jpg,52,56,87,91
./imgs/img_06089.jpg,69,102,115,148
./imgs/img_06090.jpg,104,54,146,96
./imgs/img_06091.jpg,88,155,134,201
./imgs/img_06092.jpg,52,82,82,112
./imgs/img_06093.jpg,196,120,231,155
./imgs/img_06094.jpg,92,118,140,166
./imgs/img_06095.jpg,63,54,110,101
./imgs/img_06096.jpg,40,111,80,151
./imgs/img_06097.jpg,62,79,98,115
./imgs/img_06098.jpg,44,121,81,158
./imgs/img_06099.jpg,63,40,95,72
./imgs/img_06100.jpg,97,56,127,86
./imgs/img_06101.jpg,115,155,150,190
./imgs/img_06102.jpg,147,233,183,269
./imgs/img_06103.jpg,36,76,66,106
./imgs/img_06104.jpg,145,49,194,98
./imgs/img_06105.jpg,58,70,105,117
./imgs/img_06106.jpg,71,243,101,273
./imgs/img_06107.jpg,45,43,75,73
./imgs/img_06108.jpg,59,51,96,88
./imgs/img_06109.jpg,128,206,163,241
./imgs/img_06110.jpg,125,207,159,241
./imgs/img_06111.jpg,105,105,153,153
./imgs/img_06112.jpg,98,46,139,87
./imgs/img_06113.jpg,98,40,138,80
./imgs/img_06114.jpg,55,82,100,127
./imgs/img_06115.jpg,96,118,140,162
./imgs/img_06116.jpg,106,103,137,134
./imgs/img_06117.jpg,100,53,136,89
./imgs/img_06118.jpg,153,144,198,189
./imgs/img_06119.jpg,82,130,132,180
./imgs/img_06120.jpg,65,76,96,107
./imgs/img_06121.jpg,70,66,110,106
./imgs/img_06122.jpg,101,69,134,102
./imgs/img_06123.jpg,50,88,95,133
./imgs/img_06124.jpg,37,63,67,93
./imgs/img_06125.jpg,65,220,101,256
./imgs/img_06126.jpg,111,118,153,160
./imgs/img_06127.jpg,62,224,96,258
./imgs/img_06128.jpg,199,146,234,181
./imgs/img_06129.jpg,75,101,112,138
./imgs/img_06130.jpg,196,117,236,157
./imgs/img_06131.jpg,67,68,102,103
./imgs/img_06132.jpg,55,169,104,218
./imgs/img_06133.jpg,99,55,139,95
./imgs/img_06134.jpg,64,123,96,155
./imgs/img_06135.jpg,62,77,99,114
./imgs/img_06136.jpg,62,68,92,98
./imgs/img_06137.jpg,100,75,146,121
./imgs/img_06138.jpg,46,95,76,125
./imgs/img_06139.jpg,62,146,94,178
./imgs/img_06140.jpg,182,99,215,132
./imgs/img_06141.jpg,152,153,187,188
./imgs/img_06142.jpg,102,82,144,124
./imgs/img_06143.jpg,156,103,195,142
./imgs/img_06144.jpg,74,160,120,206
./imgs/img_06145.jpg,47,64,94,111
./imgs/img_06146.jpg,40,166,75,201
./imgs/img_06147.jpg,123,129,154,160
./imgs/img_06148.jpg,84,75,129,120
./imgs/img_06149.jpg,120,99,161,140
./imgs/img_06150.jpg,54,61,98,105
./imgs/img_06151.jpg,45,102,83,140
./imgs/img_06152.jpg,85,213,116,244
./imgs/img_06153.jpg,115,163,151,199
./imgs/img_06154.jpg,123,98,172,147
./imgs/img_06155.jpg,39,192,72,225
./imgs/img_06156.jpg,101,60,133,92
./imgs/img_06157.jpg,90,186,139,235
./imgs/img_06158.jpg,69,48,108,87
./imgs/img_06159.jpg,50,226,88,264
./imgs/img_06160.jpg,250,179,287,216
./imgs/img_06161.jpg,129,183,172,226
./imgs/img_06162.jpg,63,140,113,190
./imgs/img_06163.jpg,90,58,135,103
./imgs/img_06164.jpg,182,94,232,144
./imgs/img_06165.jpg,40,112,79,151
./imgs/img_06166.jpg,210,80,260,130
./imgs/img_06167.jpg,36,134,66,164
./imgs/img_06168.jpg,81,132,125,176
./imgs/img_06169.jpg,206,114,238,146
./imgs/img_06170.jpg,64,51,98,85
./imgs/img_06171.jpg,150,106,195,151
./imgs/img_06172.jpg,184,54,228,98
./imgs/img_06173.jpg,128,178,172,222
./imgs/img_06174.jpg,53,59,92,98
./imgs/img_06175.jpg,65,46,98,79
./imgs/img_06176.jpg,110,91,149,130
./imgs/img_06177.jpg,55,73,85,103
./imgs/img_06178.jpg,80,44,122,86
./imgs/img_06179.jpg,107,115,155,163
./imgs/img_06180.jpg,75,182,116,223
./imgs/img_06181.jpg,78,130,126,178
./imgs/img_06182.jpg,81,119,125,163
./imgs/img_06183.jpg,201,154,232,185
./imgs/img_06184.jpg,49,72,98,121
./imgs/img_06185.jpg,107,61,142,96
./imgs/img_06186.jpg,179,173,214,208
./imgs/img_06187.jpg,73,85,118,130
./imgs/img_06188.jpg,69,40,106,77
./imgs/img_06189.jpg,58,109,103,154
./imgs/img_06190.jpg,120,177,164,221
./imgs/img_06191.jpg,70,56,119,105
./imgs/img_06192.jpg,56,55,103,102
./imgs/img_06193.jpg,57,89,97,129
./imgs/img_06194.jpg,73,95,121,143
./imgs/img_06195.jpg,145,73,187,115
./imgs/img_06196.jpg,156,151,201,196
./imgs/img_06197.jpg,36,125,69,158
./imgs/img_06198.jpg,168,94,209,135
./imgs/img_06199.jpg,237,129,272,164
./imgs/img_06200.jpg,70,39,107,76
./imgs/img_06201.jpg,136,144,181,189
./imgs/img_06202.jpg,151,91,186,126
./imgs/img_06203.jpg,186,89,218,121
./imgs/img_06204.jpg,194,51,240,97
./imgs/img_06205.jpg,117,55,156,94
./imgs/img_06206.jpg,206,97,253,144
./imgs/img_06207.jpg,229,84,261,116
./imgs/img_06208.jpg,91,232,125,266
./imgs/img_06209.jpg,47,131,83,167
./imgs/img_06210.jpg,135,185,179,229
./imgs/img_06211.jpg,49,198,90,239
./imgs/img_06212.jpg,43,138,75,170
./imgs/img_06213.jpg,72,95,114,137
./imgs/img_06214.jpg,192,94,242,144
./imgs/img_06215.jpg,57,106,95,144
./imgs/img_06216.jpg,144,52,174,82
./imgs/img_06217.jpg,67,129,117,179
./imgs/img_06218.jpg,34,116,65,147
./imgs/img_06219.jpg,93,88,130,125
./imgs/img_06220.jpg,111,61,143,93
./imgs/img_06221.jpg,65,177,113,225
./imgs/img_06222.jpg,51,197,100,246
./imgs/img_06223.jpg,50,123,85,158
./imgs/img_06224.jpg,198,124,242,168
./imgs/img_06225.jpg,106,135,150,179
./imgs/img_06226.jpg,65,63,112,110
./imgs/img_06227.jpg,110,110,144,144
./imgs/img_06228.jpg,57,125,89,157
./imgs/img_06229.jpg,139,95,181,137
./imgs/img_06230.jpg,150,109,180,139
./imgs/img_06231.jpg,179,116,220,157
./imgs/img_06232.jpg,36,96,68,128
./imgs/img_06233.jpg,57,121,95,159
./imgs/img_06234.jpg,103,104,142,143
./imgs/img_06235.jpg,125,93,167,135
./imgs/img_06236.jpg,57,123,105,171
./imgs/img_06237.jpg,95,51,145,101
./imgs/img_06238.jpg,59,51,109,101
./imgs/img_06239.jpg,157,132,205,180
./imgs/img_06240.jpg,134,166,176,208
./imgs/img_06241.jpg,53,92,103,142
./imgs/img_06242.jpg,50,73,84,107
./imgs/img_06243.jpg,174,122,220,168
./imgs/img_06244.jpg,55,96,93,134
./imgs/img_06245.jpg,64,87,107,130
./imgs/img_06246.jpg,135,39,170,74
./imgs/img_06247.jpg,47,48,94,95
./imgs/img_06248.jpg,66,127,110,171
./imgs/img_06249.jpg,154,133,194,173
./imgs/img_06250.jpg,51,113,85,147
./imgs/img_06251.jpg,46,52,80,86
./imgs/img_06252.jpg,122,77,166,121
./imgs/img_06253.jpg,74,55,114,95
./imgs/img_06254.jpg,46,150,92,196
./imgs/img_06255.jpg,204,112,247,155
./imgs/img_06256.jpg,51,76,89,114
./imgs/img_06257.jpg,81,49,129,97
./imgs/img_06258.jpg,51,64,97,110
./imgs/img_06259.jpg,32,55,63,86
./imgs/img_06260.jpg,120,82,154,116
./imgs/img_06261.jpg,82,120,125,163
./imgs/img_06262.jpg,56,54,104,102
./imgs/img_06263.jpg,59,50,108,99
./imgs/img_06264.jpg,180,76,221,117
./imgs/img_06265.jpg,98,114,137,153
./imgs/img_06266.jpg,58,82,104,128
./imgs/img_06267.jpg,138,123,188,173
./imgs/img_06268.jpg,77,41,114,78
./imgs/img_06269.jpg,59,83,107,131
./imgs/img_06270.jpg,104,41,135,72
./imgs/img_06271.jpg,86,160,121,195
./imgs/img_06272.jpg,80,216,117,253
./imgs/img_06273.jpg,71,64,120,113
./imgs/img_06274.jpg,78,182,108,212
./imgs/img_06275.jpg,194,79,242,127
./imgs/img_06276.jpg,69,98,99,128
./imgs/img_06277.jpg,97,174,133,210
./imgs/img_06278.jpg,64,78,96,110
./imgs/img_06279.jpg,54,75,85,106
./imgs/img_06280.jpg,105,79,147,121
./imgs/img_06281.jpg,162,178,201,217
./imgs/img_06282.jpg,67,43,106,82
./imgs/img_06283.jpg,44,65,85,106
./imgs/img_06284.jpg,134,43,169,78
./imgs/img_06285.jpg,55,60,102,107
./imgs/img_06286.jpg,110,78,148,116
./imgs/img_06287.jpg,106,42,137,73
./imgs/img_06288.jpg,150,117,189,156
./imgs/img_06289.jpg,202,195,248,241
./imgs/img_06290.jpg,77,81,122,126
./imgs/img_06291.jpg,127,47,166,86
./imgs/img_06292.jpg,168,145,216,193
./imgs/img_06293.jpg,98,139,145,186
./imgs/img_06294.jpg,75,69,116,110
./imgs/img_06295.jpg,99,40,138,79
./imgs/img_06296.jpg,92,179,136,223
./imgs/img_06297.jpg,53,53,97,97
./imgs/img_06298.jpg,88,54,125,91
./imgs/img_06299.jpg,184,49,228,93
./imgs/img_06300.jpg,83,108,125,150
./imgs/img_06301.jpg,126,90,171,135
./imgs/img_06302.jpg,150,91,191,132
./imgs/img_06303.jpg,129,73,168,112
./imgs/img_06304.jpg,105,71,145,111
./imgs/img_06305.jpg,99,97,137,135
./imgs/img_06306.jpg,93,63,136,106
./imgs/img_06307.jpg,124,140,168,184
./imgs/img_06308.jpg,171,121,202,152
./imgs/img_06309.jpg,55,69,93,107
./imgs/img_06310.jpg,77,52,124,99
./imgs/img_06311.jpg,131,62,166,97
./imgs/img_06312.jpg,64,83,97,116
./imgs/img_06313.jpg,44,77,83,116
./imgs/img_06314.jpg,98,96,142,140
./imgs/img_06315.jpg,53,72,93,112
./imgs/img_06316.jpg,86,139,117,170
./imgs/img_06317.jpg,62,111,99,148
./imgs/img_06318.jpg,59,64,101,106
./imgs/img_06319.jpg,117,81,163,127
./imgs/img_06320.jpg,41,58,79,96
./imgs/img_06321.jpg,103,91,140,128
./imgs/img_06322.jpg,70,253,102,285
./imgs/img_06323.jpg,137,150,183,196
./imgs/img_06324.jpg,193,59,243,109
./imgs/img_06325.jpg,41,84,78,121
./imgs/img_06326.jpg,143,133,181,171
./imgs/img_06327.jpg,115,156,163,204
./imgs/img_06328.jpg,198,202,241,245
./imgs/img_06329.jpg,51,68,99,116
./imgs/img_06330.jpg,60,79,99,118
./imgs/img_06331.jpg,184,161,218,195
./imgs/img_06332.jpg,93,73,143,123
./imgs/img_06333.jpg,120,54,168,102
./imgs/img_06334.jpg,129,59,169,99
./imgs/img_06335.jpg,199,37,230,68
./imgs/img_06336.jpg,98,60,142,104
./imgs/img_06337.jpg,80,90,110,120
./imgs/img_06338.jpg,154,142,188,176
./imgs/img_06339.jpg,72,161,120,209
./imgs/img_06340.jpg,248,96,289,137
./imgs/img_06341.jpg,62,90,108,136
./imgs/img_06342.jpg,132,48,177,93
./imgs/img_06343.jpg,62,141,109,188
./imgs/img_06344.jpg,59,67,98,106
./imgs/img_06345.jpg,210,87,254,131
./imgs/img_06346.jpg,174,125,223,174
./imgs/img_06347.jpg,107,151,157,201
./imgs/img_06348.jpg,133,97,166,130
./imgs/img_06349.jpg,55,146,100,191
./imgs/img_06350.jpg,65,132,107,174
./imgs/img_06351.jpg,55,57,85,87
./imgs/img_06352.jpg,55,232,93,270
./imgs/img_06353.jpg,65,81,113,129
./imgs/img_06354.jpg,92,131,142,181
./imgs/img_06355.jpg,182,31,212,61
./imgs/img_06356.jpg,59,113,106,160
./imgs/img_06357.jpg,55,112,104,161
./imgs/img_06358.jpg,83,49,128,94
./imgs/img_06359.jpg,94,176,141,223
./imgs/img_06360.jpg,98,96,131,129
./imgs/img_06361.jpg,74,66,120,112
./imgs/img_06362.jpg,68,48,102,82
./imgs/img_06363.jpg,60,130,109,179
./imgs/img_06364.jpg,61,48,108,95
./imgs/img_06365.jpg,103,51,141,89
./imgs/img_06366.jpg,59,66,108,115
./imgs/img_06367.jpg,62,185,92,215
./imgs/img_06368.jpg,89,43,128,82
./imgs/img_06369.jpg,101,47,134,80
./imgs/img_06370.jpg,105,117,148,160
./imgs/img_06371.jpg,60,49,90,79
./imgs/img_06372.jpg,51,79,98,126
./imgs/img_06373.jpg,78,72,124,118
./imgs/img_06374.jpg,182,158,216,192
./imgs/img_06375.jpg,99,64,134,99
./imgs/img_06376.jpg,75,51,124,100
./imgs/img_06377.jpg,63,81,100,118
./imgs/img_06378.jpg,149,42,179,72
./imgs/img_06379.jpg,79,51,124,96
./imgs/img_06380.jpg,121,45,151,75
./imgs/img_06381.jpg,68,175,101,208
./imgs/img_06382.jpg,50,149,92,191
./imgs/img_06383.jpg,121,100,156,135
./imgs/img_06384.jpg,209,74,255,120
./imgs/img_06385.jpg,36,51,66,81
./imgs/img_06386.jpg,224,47,261,84
./imgs/img_06387.jpg,44,195,87,238
./imgs/img_06388.jpg,109,82,143,116
./imgs/img_06389.jpg,42,77,76,111
./imgs/img_06390.jpg,60,128,95,163
./imgs/img_06391.jpg,39,96,78,135
./imgs/img_06392.jpg,38,60,68,90
./imgs/img_06393.jpg,89,153,123,187
./imgs/img_06394.jpg,64,127,113,176
./imgs/img_06395.jpg,66,208,97,239
./imgs/img_06396.jpg,65,54,114,103
./imgs/img_06397.jpg,125,52,164,91
./imgs/img_06398.jpg,138,125,171,158
./imgs/img_06399.jpg,88,66,118,96
./imgs/img_06400.jpg,78,45,110,77
./imgs/img_06401.jpg,76,142,123,189
./imgs/img_06402.jpg,175,52,225,102
./imgs/img_06403.jpg,74,215,124,265
./imgs/img_06404.jpg,117,97,155,135
./imgs/img_06405.jpg,219,83,260,124
./imgs/img_06406.jpg,150,65,194,109
./imgs/img_06407.jpg,83,64,130,111
./imgs/img_06408.jpg,57,54,91,88
./imgs/img_06409.jpg,56,49,99,92
./imgs/img_06410.jpg,56,107,102,153
./imgs/img_06411.jpg,52,46,88,82
./imgs/img_06412.jpg,65,46,102,83
./imgs/img_06413.jpg,134,136,179,181
./imgs/img_06414.jpg,142,88,178,124
./imgs/img_06415.jpg,61,62,104,105
./imgs/img_06416.jpg,32,42,63,73
./imgs/img_06417.jpg,213,54,262,103
./imgs/img_06418.jpg,77,67,113,103
./imgs/img_06419.jpg,120,54,158,92
./imgs/img_06420.jpg,38,47,68,77
./imgs/img_06421.jpg,169,75,209,115
./imgs/img_06422.jpg,68,83,108,123
./imgs/img_06423.jpg,72,95,122,145
./imgs/img_06424.jpg,81,134,113,166
./imgs/img_06425.jpg,73,41,107,75
./imgs/img_06426.jpg,43,107,86,150
./imgs/img_06427.jpg,66,72,113,119
./imgs/img_06428.jpg,139,77,179,117
./imgs/img_06429.jpg,151,156,196,201
./imgs/img_06430.jpg,72,188,119,235
./imgs/img_06431.jpg,158,148,191,181
./imgs/img_06432.jpg,50,59,82,91
./imgs/img_06433.jpg,139,119,173,153
./imgs/img_06434.jpg,74,50,115,91
./imgs/img_06435.jpg,173,83,217,127
./imgs/img_06436.jpg,135,48,169,82
./imgs/img_06437.jpg,60,187,101,228
./imgs/img_06438.jpg,59,32,89,62
./imgs/img_06439.jpg,133,74,181,122
./imgs/img_06440.jpg,70,57,117,104
./imgs/img_06441.jpg,50,156,82,188
./imgs/img_06442.jpg,67,43,110,86
./imgs/img_06443.jpg,97,92,146,141
./imgs/img_06444.jpg,62,129,112,179
./imgs/img_06445.jpg,45,57,90,102
./imgs/img_06446.jpg,130,51,165,86
./imgs/img_06447.jpg,85,40,117,72
./imgs/img_06448.jpg,178,50,217,89
./imgs/img_06449.jpg,55,50,104,99
./imgs/img_06450.jpg,128,118,172,162
./imgs/img_06451.jpg,121,106,162,147
./imgs/img_06452.jpg,170,47,200,77
./imgs/img_06453.jpg,71,47,117,93
./imgs/img_06454.jpg,226,168,273,215
./imgs/img_06455.jpg,84,140,128,184
./imgs/img_06456.jpg,43,55,81,93
./imgs/img_06457.jpg,50,88,96,134
./imgs/img_06458.jpg,77,162,117,202
./imgs/img_06459.jpg,83,67,120,104
./imgs/img_06460.jpg,120,189,157,226
./imgs/img_06461.jpg,61,59,111,109
./imgs/img_06462.jpg,84,70,130,116
./imgs/img_06463.jpg,153,96,191,134
./imgs/img_06464.jpg,164,58,202,96
./imgs/img_06465.jpg,66,58,113,105
./imgs/img_06466.jpg,133,122,167,156
./imgs/img_06467.jpg,46,79,84,117
./imgs/img_06468.jpg,72,156,113,197
./imgs/img_06469.jpg,43,120,86,163
./imgs/img_06470.jpg,112,94,157,139
./imgs/img_06471.jpg,226,97,268,139
./imgs/img_06472.jpg,71,116,103,148
./imgs/img_06473.jpg,74,83,106,115
./imgs/img_06474.jpg,62,45,99,82
./imgs/img_06475.jpg,53,71,92,110
./imgs/img_06476.jpg,165,85,196,116
./imgs/img_06477.jpg,77,169,111,203
./imgs/img_06478.jpg,53,120,88,155
./imgs/img_06479.jpg,53,93,100,140
./imgs/img_06480.jpg,73,57,110,94
./imgs/img_06481.jpg,67,95,107,135
./imgs/img_06482.jpg,95,55,136,96
./imgs/img_06483.jpg,82,215,131,264
./imgs/img_06484.jpg,70,99,110,139
./imgs/img_06485.jpg,63,138,108,183
./imgs/img_06486.jpg,58,91,107,140
./imgs/img_06487.jpg,77,161,121,205
./imgs/img_06488.jpg,115,64,165,114
./imgs/img_06489.jpg,59,163,89,193
./imgs/img_06490.jpg,160,53,207,100
./imgs/img_06491.jpg,198,131,242,175
./imgs/img_06492.jpg,136,121,179,164
./imgs/img_06493.jpg,92,100,139,147
./imgs/img_06494.jpg,98,72,139,113
./imgs/img_06495.jpg,129,47,164,82
./imgs/img_06496.jpg,185,65,218,98
./imgs/img_06497.jpg,64,118,113,167
./imgs/img_06498.jpg,110,139,148,177
./imgs/img_06499.jpg,59,51,89,81
./imgs/img_06500.jpg,113,132,163,182
./imgs/img_06501.jpg,172,168,206,202
./imgs/img_06502.jpg,199,62,239,102
./imgs/img_06503.jpg,53,52,98,97
./imgs/img_06504.jpg,159,133,202,176
./imgs/img_06505.jpg,58,49,94,85
./imgs/img_06506.jpg,171,160,219,208
./imgs/img_06507.jpg,62,55,112,105
./imgs/img_06508.jpg,59,62,97,100
./imgs/img_06509.jpg,80,50,118,88
./imgs/img_06510.jpg,160,57,207,104
./imgs/img_06511.jpg,140,91,183,134
./imgs/img_06512.jpg,105,54,137,86
./imgs/img_06513.jpg,65,108,107,150
./imgs/img_06514.jpg,105,179,141,215
./imgs/img_06515.jpg,90,90,140,140
./imgs/img_06516.jpg,47,72,83,108
./imgs/img_06517.jpg,176,52,225,101
./imgs/img_06518.jpg,76,57,115,96
./imgs/img_06519.jpg,162,122,202,162
./imgs/img_06520.jpg,251,57,299,105
./imgs/img_06521.jpg,64,85,104,125
./imgs/img_06522.jpg,234,197,264,227
./imgs/img_06523.jpg,39,50,72,83
./imgs/img_06524.jpg,146,42,186,82
./imgs/img_06525.jpg,197,76,233,112
./imgs/img_06526.jpg,44,71,76,103
./imgs/img_06527.jpg,90,174,129,213
./imgs/img_06528.jpg,54,64,104,114
./imgs/img_06529.jpg,63,51,113,101
./imgs/img_06530.jpg,146,93,178,125
./imgs/img_06531.jpg,230,197,270,237
./imgs/img_06532.jpg,58,145,104,191
./imgs/img_06533.jpg,49,218,95,264
./imgs/img_06534.jpg,65,113,112,160
./imgs/img_06535.jpg,90,138,122,170
./imgs/img_06536.jpg,47,98,77,128
./imgs/img_06537.jpg,64,136,98,170
./imgs/img_06538.jpg,67,54,117,104
./imgs/img_06539.jpg,120,101,168,149
./imgs/img_06540.jpg,109,69,154,114
./imgs/img_06541.jpg,40,100,74,134
./imgs/img_06542.jpg,38,156,72,190
./imgs/img_06543.jpg,128,63,166,101
./imgs/img_06544.jpg,77,57,123,103
./imgs/img_06545.jpg,122,137,172,187
./imgs/img_06546.jpg,34,81,66,113
./imgs/img_06547.jpg,218,84,264,130
./imgs/img_06548.jpg,93,219,132,258
./imgs/img_06549.jpg,63,61,96,94
./imgs/img_06550.jpg,100,124,145,169
./imgs/img_06551.jpg,32,217,64,249
./imgs/img_06552.jpg,87,87,135,135
./imgs/img_06553.jpg,65,62,109,106
./imgs/img_06554.jpg,60,89,106,135
./imgs/img_06555.jpg,103,47,138,82
./imgs/img_06556.jpg,63,94,107,138
./imgs/img_06557.jpg,226,155,266,195
./imgs/img_06558.jpg,59,150,105,196
./imgs/img_06559.jpg,147,79,187,119
./imgs/img_06560.jpg,151,59,189,97
./imgs/img_06561.jpg,132,56,166,90
./imgs/img_06562.jpg,59,64,100,105
./imgs/img_06563.jpg,66,89,115,138
./imgs/img_06564.jpg,69,100,100,131
./imgs/img_06565.jpg,196,158,230,192
./imgs/img_06566.jpg,61,178,110,227
./imgs/img_06567.jpg,78,151,113,186
./imgs/img_06568.jpg,54,105,88,139
./imgs/img_06569.jpg,177,206,225,254
./imgs/img_06570.jpg,170,82,205,117
./imgs/img_06571.jpg,120,168,155,203
./imgs/img_06572.jpg,96,86,126,116
./imgs/img_06573.jpg,195,57,239,101
./imgs/img_06574.jpg,108,53,153,98
./imgs/img_06575.jpg,93,151,142,200
./imgs/img_06576.jpg,46,44,78,76
./imgs/img_06577.jpg,57,57,102,102
./imgs/img_06578.jpg,160,63,190,93
./imgs/img_06579.jpg,62,146,108,192
./imgs/img_06580.jpg,118,159,163,204
./imgs/img_06581.jpg,184,83,214,113
./imgs/img_06582.jpg,56,177,96,217
./imgs/img_06583.jpg,135,47,181,93
./imgs/img_06584.jpg,159,59,205,105
./imgs/img_06585.jpg,34,106,66,138
./imgs/img_06586.jpg,72,122,102,152
./imgs/img_06587.jpg,103,106,152,155
./imgs/img_06588.jpg,62,75,93,106
./imgs/img_06589.jpg,82,101,132,151
./imgs/img_06590.jpg,126,72,174,120
./imgs/img_06591.jpg,200,216,250,266
./imgs/img_06592.jpg,61,87,111,137
./imgs/img_06593.jpg,117,122,159,164
./imgs/img_06594.jpg,48,56,79,87
./imgs/img_06595.jpg,116,74,146,104
./imgs/img_06596.jpg,156,64,189,97
./imgs/img_06597.jpg,88,44,125,81
./imgs/img_06598.jpg,79,142,118,181
./imgs/img_06599.jpg,52,42,85,75
./imgs/img_06600.jpg,62,68,109,115
./imgs/img_06601.jpg,217,204,265,252
./imgs/img_06602.jpg,45,34,77,66
./imgs/img_06603.jpg,61,53,104,96
./imgs/img_06604.jpg,44,112,85,153
./imgs/img_06605.jpg,73,92,109,128
./imgs/img_06606.jpg,174,47,204,77
./imgs/img_06607.jpg,44,74,84,114
./imgs/img_06608.jpg,54,106,86,138
./imgs/img_06609.jpg,81,227,126,272
./imgs/img_06610.jpg,206,93,236,123
./imgs/img_06611.jpg,37,127,73,163
./imgs/img_06612.jpg,175,136,221,182
./imgs/img_06613.jpg,158,72,204,118
./imgs/img_06614.jpg,246,155,296,205
./imgs/img_06615.jpg,81,45,116,80
./imgs/img_06616.jpg,221,35,254,68
./imgs/img_06617.jpg,134,62,171,99
./imgs/img_06618.jpg,55,113,105,163
./imgs/img_06619.jpg,154,76,187,109
./imgs/img_06620.jpg,41,79,76,114
./imgs/img_06621.jpg,54,78,91,115
./imgs/img_06622.jpg,100,58,147,105
./imgs/img_06623.jpg,245,139,284,178
./imgs/img_06624.jpg,229,209,265,245
./imgs/img_06625.jpg,80,171,112,203
./imgs/img_06626.jpg,90,74,127,111
./imgs/img_06627.jpg,153,45,183,75
./imgs/img_06628.jpg,148,147,190,189
./imgs/img_06629.jpg,52,75,100,123
./imgs/img_06630.jpg,94,54,127,87
./imgs/img_06631.jpg,123,60,159,96
./imgs/img_06632.jpg,87,171,118,202
./imgs/img_06633.jpg,48,189,86,227
./imgs/img_06634.jpg,200,100,231,131
./imgs/img_06635.jpg,71,76,101,106
./imgs/img_06636.jpg,140,116,170,146
./imgs/img_06637.jpg,139,86,188,135
./imgs/img_06638.jpg,50,50,94,94
./imgs/img_06639.jpg,120,48,161,89
./imgs/img_06640.jpg,99,98,133,132
./imgs/img_06641.jpg,77,80,127,130
./imgs/img_06642.jpg,41,171,74,204
./imgs/img_06643.jpg,131,49,168,86
./imgs/img_06644.jpg,63,50,110,97
./imgs/img_06645.jpg,77,74,118,115
./imgs/img_06646.jpg,41,61,79,99
./imgs/img_06647.jpg,50,59,93,102
./imgs/img_06648.jpg,50,127,92,169
./imgs/img_06649.jpg,71,83,111,123
./imgs/img_06650.jpg,69,76,115,122
./imgs/img_06651.jpg,91,50,139,98
./imgs/img_06652.jpg,126,78,176,128
./imgs/img_06653.jpg,181,61,214,94
./imgs/img_06654.jpg,56,70,92,106
./imgs/img_06655.jpg,124,61,173,110
./imgs/img_06656.jpg,52,44,89,81
./imgs/img_06657.jpg,96,75,142,121
./imgs/img_06658.jpg,61,175,93,207
./imgs/img_06659.jpg,45,52,90,97
./imgs/img_06660.jpg,73,146,111,184
./imgs/img_06661.jpg,107,80,155,128
./imgs/img_06662.jpg,131,74,166,109
./imgs/img_06663.jpg,63,100,104,141
./imgs/img_06664.jpg,91,194,140,243
./imgs/img_06665.jpg,122,179,166,223
./imgs/img_06666.jpg,61,34,92,65
./imgs/img_06667.jpg,67,132,115,180
./imgs/img_06668.jpg,112,59,142,89
./imgs/img_06669.jpg,54,127,100,173
./imgs/img_06670.jpg,56,106,106,156
./imgs/img_06671.jpg,206,121,248,163
./imgs/img_06672.jpg,43,58,74,89
./imgs/img_06673.jpg,42,57,84,99
./imgs/img_06674.jpg,56,57,103,104
./imgs/img_06675.jpg,138,36,168,66
./imgs/img_06676.jpg,96,123,133,160
./imgs/img_06677.jpg,121,84,158,121
./imgs/img_06678.jpg,105,59,146,100
./imgs/img_06679.jpg,113,106,156,149
./imgs/img_06680.jpg,197,46,231,80
./imgs/img_06681.jpg,57,59,94,96
./imgs/img_06682.jpg,90,193,140,243
./imgs/img_06683.jpg,76,49,122,95
./imgs/img_06684.jpg,144,80,187,123
./imgs/img_06685.jpg,62,89,99,126
./imgs/img_06686.jpg,129,37,165,73
./imgs/img_06687.jpg,41,131,81,171
./imgs/img_06688.jpg,93,46,124,77
./imgs/img_06689.jpg,76,134,114,172
./imgs/img_06690.jpg,59,78,92,111
./imgs/img_06691.jpg,80,160,122,202
./imgs/img_06692.jpg,228,133,260,165
./imgs/img_06693.jpg,83,80,124,121
./imgs/img_06694.jpg,57,77,102,122
./imgs/img_06695.jpg,151,53,201,103
./imgs/img_06696.jpg,119,132,155,168
./imgs/img_06697.jpg,52,123,95,166
./imgs/img_06698.jpg,164,64,208,108
./imgs/img_06699.jpg,65,237,98,270
./imgs/img_06700.jpg,133,95,180,142
./imgs/img_06701.jpg,67,52,110,95
./imgs/img_06702.jpg,121,204,158,241
./imgs/img_06703.jpg,142,99,187,144
./imgs/img_06704.jpg,49,61,81,93
./imgs/img_06705.jpg,98,168,148,218
./imgs/img_06706.jpg,171,84,217,130
./imgs/img_06707.jpg,57,76,97,116
./imgs/img_06708.jpg,71,105,114,148
